facility_id,state,condition_name,measure_name,risk_tier,penalty_flag,hospital_rank_in_state,excess_readmission_ratio,predicted_readmission_rate,expected_readmission_rate,deviation_from_national,state_avg_ratio,estimated_penalty_cost,readmission_rate,penalty_cost,risk_score,improvement_rate
440058,TN,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,24,0.9526,5.012,5.2615,-0.0474,1.0194,0,94.88,0.00,46.1,-4.74
440058,TN,Pneumonia,READM-30-PN-HRRP,LOW,f,35,0.9979,15.3771,15.4098,-0.0021,0.9993,0,99.64,0.00,49.8,-0.21
440059,TN,AMI (Heart Attack),READM-30-AMI-HRRP,MEDIUM,t,9,1.0278,12.6878,12.3451,0.0278,0.9956,2778.52,102.60,2778.52,52.3,2.78
440059,TN,CABG,READM-30-CABG-HRRP,MEDIUM,t,4,1.1879,11.5929,9.7592,0.1879,1.0613,18780.01,118.58,18780.01,65.7,18.79
440059,TN,COPD,READM-30-COPD-HRRP,MEDIUM,t,8,1.0449,18.0392,17.2638,0.0449,0.9934,4487.61,104.37,4487.61,53.7,4.49
440059,TN,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,15,1.0453,21.2504,20.3292,0.0453,1.005,4527.59,104.38,4527.59,53.8,4.53
440059,TN,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,MEDIUM,t,14,1.0335,5.7974,5.6093,0.0335,1.0194,3348.22,102.94,3348.22,52.8,3.35
440059,TN,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,3,1.138,18.6886,16.4221,0.138,0.9993,13792.66,113.63,13792.66,61.5,13.80
440060,TN,Pneumonia,READM-30-PN-HRRP,LOW,f,60,0.9427,12.2133,12.9557,-0.0573,0.9993,0,94.13,0.00,45.2,-5.73
440061,TN,COPD,READM-30-COPD-HRRP,MEDIUM,t,21,1.0101,16.111,15.9493,0.0101,0.9934,1009.46,100.90,1009.46,50.8,1.01
440061,TN,Heart Failure,READM-30-HF-HRRP,LOW,f,45,0.9692,19.6833,20.3096,-0.0308,1.005,0,96.78,0.00,47.4,-3.08
440061,TN,Pneumonia,READM-30-PN-HRRP,LOW,f,43,0.9706,13.5984,14.0104,-0.0294,0.9993,0,96.92,0.00,47.6,-2.94
440063,TN,AMI (Heart Attack),READM-30-AMI-HRRP,MEDIUM,t,8,1.0285,13.1861,12.8202,0.0285,0.9956,2848.48,102.67,2848.48,52.4,2.85
440063,TN,CABG,READM-30-CABG-HRRP,HIGH,t,2,1.2914,12.2965,9.5215,0.2914,1.0613,29124.51,128.91,29124.51,74.3,29.14
440063,TN,COPD,READM-30-COPD-HRRP,LOW,f,29,0.9965,19.3013,19.37,-0.0035,0.9934,0,99.54,0.00,49.7,-0.35
440063,TN,Heart Failure,READM-30-HF-HRRP,LOW,f,47,0.966,19.3209,20.0016,-0.034,1.005,0,96.46,0.00,47.2,-3.40
440063,TN,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,MEDIUM,t,21,1.0027,6.4514,6.4339,0.0027,1.0194,269.86,99.87,269.86,50.2,0.27
440063,TN,Pneumonia,READM-30-PN-HRRP,LOW,f,68,0.8945,15.2541,17.0529,-0.1055,0.9993,0,89.32,0.00,41.2,-10.55
440065,TN,AMI (Heart Attack),READM-30-AMI-HRRP,MEDIUM,t,13,1.0114,15.2118,15.0405,0.0114,0.9956,1139.39,100.96,1139.39,51.0,1.14
440065,TN,COPD,READM-30-COPD-HRRP,LOW,f,43,0.9717,16.5312,17.0121,-0.0283,0.9934,0,97.06,0.00,47.6,-2.83
440065,TN,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,22,1.0288,20.7997,20.2175,0.0288,1.005,2878.47,102.73,2878.47,52.4,2.88
440065,TN,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,11,1.0812,18.1499,16.7871,0.0812,0.9993,8115.68,107.96,8115.68,56.8,8.12
440068,TN,COPD,READM-30-COPD-HRRP,LOW,f,38,0.9759,15.9349,16.3281,-0.0241,0.9934,0,97.48,0.00,48.0,-2.41
440068,TN,Heart Failure,READM-30-HF-HRRP,LOW,f,37,0.9866,18.7083,18.9627,-0.0134,1.005,0,98.52,0.00,48.9,-1.34
440068,TN,Pneumonia,READM-30-PN-HRRP,LOW,f,52,0.9584,14.3468,14.9692,-0.0416,0.9993,0,95.70,0.00,46.5,-4.16
440072,TN,COPD,READM-30-COPD-HRRP,MEDIUM,t,13,1.0276,18.3818,17.8879,0.0276,0.9934,2758.53,102.64,2758.53,52.3,2.76
440072,TN,Heart Failure,READM-30-HF-HRRP,LOW,f,53,0.9417,19.817,21.0444,-0.0583,1.005,0,94.03,0.00,45.1,-5.83
440072,TN,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,23,1.0233,16.396,16.0225,0.0233,0.9993,2328.76,102.18,2328.76,51.9,2.33
440073,TN,AMI (Heart Attack),READM-30-AMI-HRRP,MEDIUM,t,2,1.0784,11.2307,10.4139,0.0784,0.9956,7835.83,107.65,7835.83,56.5,7.84
440073,TN,COPD,READM-30-COPD-HRRP,MEDIUM,t,5,1.0895,18.4892,16.9711,0.0895,0.9934,8945.24,108.83,8945.24,57.5,8.95
440073,TN,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,28,1.014,18.1083,17.8582,0.014,1.005,1399.26,101.25,1399.26,51.2,1.40
440073,TN,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,MEDIUM,t,7,1.1263,5.689,5.051,0.1263,1.0194,12623.29,112.18,12623.29,60.5,12.63
440073,TN,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,27,1.0103,14.8129,14.6614,0.0103,0.9993,1029.45,100.88,1029.45,50.9,1.03
440081,TN,COPD,READM-30-COPD-HRRP,LOW,f,58,0.898,16.673,18.5658,-0.102,0.9934,0,89.70,0.00,41.5,-10.20
440081,TN,Heart Failure,READM-30-HF-HRRP,LOW,f,32,0.9945,17.7691,17.8667,-0.0055,1.005,0,99.31,0.00,49.5,-0.55
440081,TN,Pneumonia,READM-30-PN-HRRP,LOW,f,46,0.9655,13.6798,14.1684,-0.0345,0.9993,0,96.41,0.00,47.1,-3.45
440082,TN,AMI (Heart Attack),READM-30-AMI-HRRP,LOW,f,35,0.9478,12.7898,13.4945,-0.0522,0.9956,0,94.61,0.00,45.7,-5.22
440082,TN,CABG,READM-30-CABG-HRRP,MEDIUM,t,13,1.0226,10.7185,10.4818,0.0226,1.0613,2258.8,102.08,2258.80,51.9,2.26
440082,TN,COPD,READM-30-COPD-HRRP,LOW,f,46,0.9578,16.5501,17.2789,-0.0422,0.9934,0,95.67,0.00,46.5,-4.22
440082,TN,Heart Failure,READM-30-HF-HRRP,LOW,f,39,0.9846,19.3335,19.6367,-0.0154,1.005,0,98.32,0.00,48.7,-1.54
440082,TN,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,MEDIUM,t,10,1.0746,5.8128,5.4095,0.0746,1.0194,7456.03,107.03,7456.03,56.2,7.46
440082,TN,Pneumonia,READM-30-PN-HRRP,LOW,f,69,0.8828,13.7964,15.6274,-0.1172,0.9993,0,88.15,0.00,40.2,-11.72
440084,TN,COPD,READM-30-COPD-HRRP,MEDIUM,t,3,1.1003,18.5402,16.8505,0.1003,0.9934,10024.67,109.91,10024.67,58.4,10.03
440084,TN,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,19,1.039,17.7628,17.0966,0.039,1.005,3897.93,103.75,3897.93,53.3,3.90
440084,TN,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,13,1.0746,15.1893,14.1351,0.0746,0.9993,7456.03,107.30,7456.03,56.2,7.46
440091,TN,AMI (Heart Attack),READM-30-AMI-HRRP,MEDIUM,t,17,1.0006,12.9862,12.9786,0.0006,0.9956,59.97,99.88,59.97,50.1,0.06
440091,TN,CABG,READM-30-CABG-HRRP,MEDIUM,t,5,1.1727,11.8148,10.0753,0.1727,1.0613,17260.82,117.06,17260.82,64.4,17.26
440091,TN,COPD,READM-30-COPD-HRRP,LOW,f,59,0.8892,17.0476,19.1727,-0.1108,0.9934,0,88.82,0.00,40.8,-11.08
440091,TN,Heart Failure,READM-30-HF-HRRP,LOW,f,61,0.8656,17.1513,19.8148,-0.1344,1.005,0,86.44,0.00,38.8,-13.44
440091,TN,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,31,0.6908,4.0888,5.9194,-0.3092,1.0194,0,68.81,0.00,24.2,-30.93
440091,TN,Pneumonia,READM-30-PN-HRRP,LOW,f,62,0.9297,15.1331,16.2771,-0.0703,0.9993,0,92.83,0.00,44.1,-7.03
440102,TN,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,27,1.0185,20.7056,20.3304,0.0185,1.005,1849.02,101.70,1849.02,51.5,1.85
440102,TN,Pneumonia,READM-30-PN-HRRP,LOW,f,59,0.9436,14.2161,15.0651,-0.0564,0.9993,0,94.22,0.00,45.3,-5.64
440104,TN,AMI (Heart Attack),READM-30-AMI-HRRP,LOW,f,20,0.9985,12.5382,12.5574,-0.0015,0.9956,0,99.68,0.00,49.9,-0.15
440104,TN,CABG,READM-30-CABG-HRRP,MEDIUM,t,15,1.0015,12.2021,12.1832,0.0015,1.0613,149.92,99.97,149.92,50.1,0.16
440104,TN,COPD,READM-30-COPD-HRRP,LOW,f,49,0.9513,18.4984,19.446,-0.0487,0.9934,0,95.02,0.00,45.9,-4.87
440104,TN,Heart Failure,READM-30-HF-HRRP,LOW,f,58,0.911,17.719,19.45,-0.089,1.005,0,90.97,0.00,42.6,-8.90
440104,TN,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,30,0.6998,3.6978,5.2841,-0.3002,1.0194,0,69.70,0.00,25.0,-30.02
440104,TN,Pneumonia,READM-30-PN-HRRP,LOW,f,70,0.8788,13.0889,14.8934,-0.1212,0.9993,0,87.75,0.00,39.9,-12.12
440109,TN,COPD,READM-30-COPD-HRRP,MEDIUM,t,24,1.0059,12.4468,12.3738,0.0059,0.9934,589.69,100.48,589.69,50.5,0.59
440109,TN,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,24,1.016,14.2517,14.0267,0.016,0.9993,1599.15,101.45,1599.15,51.3,1.60
440110,TN,COPD,READM-30-COPD-HRRP,MEDIUM,t,22,1.0069,17.5841,17.4632,0.0069,0.9934,689.63,100.58,689.63,50.6,0.69
440110,TN,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,23,1.0273,18.9891,18.4854,0.0273,1.005,2728.55,102.58,2728.55,52.3,2.72
440110,TN,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,21,1.0264,15.0916,14.7028,0.0264,0.9993,2638.6,102.49,2638.60,52.2,2.64
440120,TN,AMI (Heart Attack),READM-30-AMI-HRRP,MEDIUM,t,16,1.0075,12.8516,12.7562,0.0075,0.9956,749.6,100.57,749.60,50.6,0.75
440120,TN,CABG,READM-30-CABG-HRRP,HIGH,t,1,1.3264,13.8098,10.4117,0.3264,1.0613,32622.65,132.40,32622.65,77.2,32.64
440120,TN,COPD,READM-30-COPD-HRRP,LOW,f,44,0.9682,16.8996,17.4543,-0.0318,0.9934,0,96.71,0.00,47.4,-3.18
440120,TN,Heart Failure,READM-30-HF-HRRP,LOW,f,31,0.9989,19.82,19.8424,-0.0011,1.005,0,99.75,0.00,49.9,-0.11
440120,TN,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,MEDIUM,t,15,1.0219,5.8689,5.7432,0.0219,1.0194,2188.84,101.78,2188.84,51.8,2.19
440120,TN,Pneumonia,READM-30-PN-HRRP,LOW,f,37,0.9868,15.6524,15.8613,-0.0132,0.9993,0,98.53,0.00,48.9,-1.32
440125,TN,AMI (Heart Attack),READM-30-AMI-HRRP,LOW,f,29,0.9694,10.3403,10.6668,-0.0306,0.9956,0,96.77,0.00,47.5,-3.06
440125,TN,CABG,READM-30-CABG-HRRP,MEDIUM,t,8,1.0579,11.064,10.4589,0.0579,1.0613,5786.92,105.60,5786.92,54.8,5.79
440125,TN,COPD,READM-30-COPD-HRRP,MEDIUM,t,1,1.1406,20.4613,17.9393,0.1406,0.9934,14052.53,113.93,14052.53,61.7,14.06
440125,TN,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,4,1.106,22.6036,20.4377,0.106,1.005,10594.36,110.44,10594.36,58.8,10.60
440125,TN,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,MEDIUM,t,13,1.0383,6.0361,5.8133,0.0383,1.0194,3827.96,103.42,3827.96,53.2,3.83
440125,TN,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,4,1.1208,17.8897,15.9612,0.1208,0.9993,12073.58,111.91,12073.58,60.1,12.08
440130,TN,COPD,READM-30-COPD-HRRP,LOW,f,53,0.9369,14.7803,15.7763,-0.0631,0.9934,0,93.58,0.00,44.7,-6.31
440130,TN,Heart Failure,READM-30-HF-HRRP,LOW,f,49,0.9599,18.274,19.037,-0.0401,1.005,0,95.85,0.00,46.7,-4.01
440130,TN,Pneumonia,READM-30-PN-HRRP,LOW,f,40,0.9755,14.0161,14.3688,-0.0245,0.9993,0,97.41,0.00,48.0,-2.45
440131,TN,COPD,READM-30-COPD-HRRP,MEDIUM,t,21,1.0101,13.7882,13.6504,0.0101,0.9934,1009.46,100.90,1009.46,50.8,1.01
440131,TN,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,20,1.0325,19.6089,18.9915,0.0325,1.005,3248.27,103.10,3248.27,52.7,3.25
440131,TN,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,32,1.002,13.5394,13.5126,0.002,0.9993,199.89,100.05,199.89,50.2,0.20
440132,TN,COPD,READM-30-COPD-HRRP,LOW,f,28,0.9984,16.7907,16.8168,-0.0016,0.9934,0,99.73,0.00,49.9,-0.16
440132,TN,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,26,1.0203,18.5898,18.2192,0.0203,1.005,2028.92,101.88,2028.92,51.7,2.03
440132,TN,Pneumonia,READM-30-PN-HRRP,LOW,f,67,0.9044,13.7131,15.1635,-0.0956,0.9993,0,90.31,0.00,42.0,-9.57
440137,TN,COPD,READM-30-COPD-HRRP,MEDIUM,t,23,1.0061,17.5652,17.4595,0.0061,0.9934,609.68,100.50,609.68,50.5,0.61
440137,TN,Heart Failure,READM-30-HF-HRRP,LOW,f,38,0.9849,18.0507,18.3269,-0.0151,1.005,0,98.35,0.00,48.7,-1.51
440137,TN,Pneumonia,READM-30-PN-HRRP,LOW,f,44,0.97,14.4566,14.9034,-0.03,0.9993,0,96.86,0.00,47.5,-3.00
440144,TN,AMI (Heart Attack),READM-30-AMI-HRRP,LOW,f,24,0.9872,14.451,14.6382,-0.0128,0.9956,0,98.55,0.00,48.9,-1.28
440144,TN,COPD,READM-30-COPD-HRRP,MEDIUM,t,15,1.023,22.4628,21.9581,0.023,0.9934,2298.78,102.18,2298.78,51.9,2.30
440144,TN,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,30,1.0061,20.3552,20.2312,0.0061,1.005,609.68,100.47,609.68,50.5,0.61
440144,TN,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,30,1.0062,15.8234,15.726,0.0062,0.9993,619.67,100.47,619.67,50.5,0.62
440148,TN,Pneumonia,READM-30-PN-HRRP,LOW,f,39,0.983,13.6642,13.9005,-0.017,0.9993,0,98.15,0.00,48.6,-1.70
440150,TN,AMI (Heart Attack),READM-30-AMI-HRRP,LOW,f,22,0.9951,12.1494,12.2089,-0.0049,0.9956,0,99.34,0.00,49.6,-0.49
440150,TN,COPD,READM-30-COPD-HRRP,MEDIUM,t,2,1.1013,18.447,16.7503,0.1013,0.9934,10124.61,110.01,10124.61,58.4,10.13
440150,TN,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,12,1.0585,19.9113,18.8101,0.0585,1.005,5846.89,105.70,5846.89,54.9,5.85
440150,TN,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,MEDIUM,t,18,1.009,6.5824,6.5237,0.009,1.0194,899.52,100.50,899.52,50.8,0.90
440150,TN,Pneumonia,READM-30-PN-HRRP,LOW,f,42,0.972,14.141,14.5489,-0.028,0.9993,0,97.06,0.00,47.7,-2.80
440151,TN,COPD,READM-30-COPD-HRRP,LOW,f,47,0.9563,12.6237,13.2,-0.0437,0.9934,0,95.52,0.00,46.4,-4.37
440151,TN,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,18,1.0401,19.5622,18.8075,0.0401,1.005,4007.87,103.86,4007.87,53.3,4.01
440151,TN,Pneumonia,READM-30-PN-HRRP,LOW,f,48,0.9643,14.4409,14.9759,-0.0357,0.9993,0,96.29,0.00,47.0,-3.57
440153,TN,COPD,READM-30-COPD-HRRP,LOW,f,36,0.981,17.6173,17.9588,-0.019,0.9934,0,97.99,0.00,48.4,-1.90
440153,TN,Heart Failure,READM-30-HF-HRRP,LOW,f,41,0.9824,21.05,21.4275,-0.0176,1.005,0,98.10,0.00,48.5,-1.76
440153,TN,Pneumonia,READM-30-PN-HRRP,LOW,f,36,0.9941,14.68,14.7668,-0.0059,0.9993,0,99.26,0.00,49.5,-0.59
440156,TN,AMI (Heart Attack),READM-30-AMI-HRRP,MEDIUM,t,14,1.0108,13.8791,13.7309,0.0108,0.9956,1079.43,100.90,1079.43,50.9,1.08
440156,TN,CABG,READM-30-CABG-HRRP,LOW,f,18,0.9272,14.4334,15.567,-0.0728,1.0613,0,92.55,0.00,43.9,-7.28
440156,TN,COPD,READM-30-COPD-HRRP,LOW,f,51,0.9427,16.4745,17.4749,-0.0573,0.9934,0,94.16,0.00,45.2,-5.72
440156,TN,Heart Failure,READM-30-HF-HRRP,LOW,f,42,0.9805,18.8483,19.2237,-0.0195,1.005,0,97.91,0.00,48.4,-1.95
440156,TN,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,MEDIUM,t,19,1.0062,5.6392,5.6047,0.0062,1.0194,619.67,100.22,619.67,50.5,0.62
440156,TN,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,16,1.0545,17.1622,16.2752,0.0545,0.9993,5447.1,105.29,5447.10,54.5,5.45
440161,TN,AMI (Heart Attack),READM-30-AMI-HRRP,LOW,f,33,0.9558,13.6107,14.2393,-0.0442,0.9956,0,95.41,0.00,46.3,-4.41
440161,TN,CABG,READM-30-CABG-HRRP,MEDIUM,t,11,1.0322,11.457,11.0992,0.0322,1.0613,3218.29,103.04,3218.29,52.7,3.22
440161,TN,COPD,READM-30-COPD-HRRP,LOW,f,42,0.972,17.8088,18.3214,-0.028,0.9934,0,97.09,0.00,47.7,-2.80
440161,TN,Heart Failure,READM-30-HF-HRRP,LOW,f,51,0.9497,18.8492,19.8479,-0.0503,1.005,0,94.83,0.00,45.8,-5.03
440161,TN,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,29,0.7801,4.8334,6.1956,-0.2199,1.0194,0,77.70,0.00,31.7,-21.99
440161,TN,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,19,1.0325,16.8152,16.2858,0.0325,0.9993,3248.27,103.10,3248.27,52.7,3.25
440173,TN,AMI (Heart Attack),READM-30-AMI-HRRP,MEDIUM,t,3,1.0663,12.2487,11.4871,0.0663,0.9956,6626.48,106.44,6626.48,55.5,6.63
440173,TN,CABG,READM-30-CABG-HRRP,HIGH,t,3,1.2266,11.3093,9.2199,0.2266,1.0613,22647.95,122.44,22647.95,68.9,22.66
440173,TN,COPD,READM-30-COPD-HRRP,LOW,f,34,0.984,17.4186,17.7016,-0.016,0.9934,0,98.29,0.00,48.7,-1.60
440173,TN,Heart Failure,READM-30-HF-HRRP,LOW,f,52,0.9485,18.1598,19.1464,-0.0515,1.005,0,94.71,0.00,45.7,-5.15
440173,TN,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,MEDIUM,t,5,1.172,6.7093,5.7247,0.172,1.0194,17190.86,116.73,17190.86,64.3,17.20
440173,TN,Pneumonia,READM-30-PN-HRRP,LOW,f,41,0.9745,14.0348,14.4025,-0.0255,0.9993,0,97.31,0.00,47.9,-2.55
440175,TN,COPD,READM-30-COPD-HRRP,LOW,f,40,0.973,18.6223,19.139,-0.027,0.9934,0,97.19,0.00,47.8,-2.70
440175,TN,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,29,1.0137,20.0122,19.742,0.0137,1.005,1369.27,101.22,1369.27,51.1,1.37
440175,TN,Pneumonia,READM-30-PN-HRRP,LOW,f,49,0.9633,13.8974,14.4268,-0.0367,0.9993,0,96.19,0.00,46.9,-3.67
440176,TN,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,9,1.084,14.0758,12.9855,0.084,0.9993,8395.53,108.24,8395.53,57.0,8.40
440183,TN,AMI (Heart Attack),READM-30-AMI-HRRP,MEDIUM,t,6,1.0491,13.7717,13.1273,0.0491,0.9956,4907.39,104.73,4907.39,54.1,4.91
440183,TN,CABG,READM-30-CABG-HRRP,MEDIUM,t,7,1.1164,11.1776,10.0125,0.1164,1.0613,11633.81,111.44,11633.81,59.7,11.64
440183,TN,COPD,READM-30-COPD-HRRP,LOW,f,45,0.9619,19.285,20.0496,-0.0381,0.9934,0,96.08,0.00,46.8,-3.81
440183,TN,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,6,1.104,21.2942,19.2876,0.104,1.005,10394.47,110.24,10394.47,58.7,10.40
440183,TN,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,MEDIUM,t,9,1.0854,6.1947,5.7071,0.0854,1.0194,8535.46,108.11,8535.46,57.1,8.54
440183,TN,Pneumonia,READM-30-PN-HRRP,LOW,f,54,0.9568,16.3053,17.0419,-0.0432,0.9993,0,95.54,0.00,46.4,-4.32
440184,TN,COPD,READM-30-COPD-HRRP,LOW,f,31,0.9901,16.3172,16.4797,-0.0099,0.9934,0,98.90,0.00,49.2,-0.99
440184,TN,Heart Failure,READM-30-HF-HRRP,LOW,f,36,0.9876,18.0333,18.2603,-0.0124,1.005,0,98.62,0.00,49.0,-1.24
440184,TN,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,29,1.0066,14.3707,14.2769,0.0066,0.9993,659.65,100.51,659.65,50.6,0.66
440185,TN,AMI (Heart Attack),READM-30-AMI-HRRP,MEDIUM,t,15,1.0105,14.8237,14.6692,0.0105,0.9956,1049.44,100.87,1049.44,50.9,1.05
440185,TN,COPD,READM-30-COPD-HRRP,LOW,f,54,0.9335,18.4918,19.809,-0.0665,0.9934,0,93.24,0.00,44.5,-6.65
440185,TN,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,9,1.0849,22.8763,21.0866,0.0849,1.005,8485.49,108.33,8485.49,57.1,8.49
440185,TN,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,HIGH,t,2,1.3115,9.0124,6.8719,0.3115,1.0194,31133.44,130.63,31133.44,76.0,31.15
440185,TN,Pneumonia,READM-30-PN-HRRP,LOW,f,34,0.999,16.6372,16.6546,-0.001,0.9993,0,99.75,0.00,49.9,-0.10
440187,TN,COPD,READM-30-COPD-HRRP,MEDIUM,t,19,1.0128,17.5004,17.2788,0.0128,0.9934,1279.32,101.17,1279.32,51.1,1.28
440187,TN,Heart Failure,READM-30-HF-HRRP,LOW,f,35,0.9885,18.0978,18.3092,-0.0115,1.005,0,98.71,0.00,49.0,-1.15
440187,TN,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,5,1.1136,16.5198,14.8343,0.1136,0.9993,11353.96,111.19,11353.96,59.5,11.36
440192,TN,COPD,READM-30-COPD-HRRP,MEDIUM,t,18,1.0172,15.1754,14.9191,0.0172,0.9934,1719.09,101.60,1719.09,51.4,1.72
440192,TN,Pneumonia,READM-30-PN-HRRP,LOW,f,33,0.9994,13.533,13.5408,-0.0006,0.9993,0,99.79,0.00,50.0,-0.06
440193,TN,AMI (Heart Attack),READM-30-AMI-HRRP,LOW,f,23,0.9917,13.1601,13.2709,-0.0083,0.9956,0,99.00,0.00,49.3,-0.83
440193,TN,COPD,READM-30-COPD-HRRP,LOW,f,55,0.9232,16.3464,17.7064,-0.0768,0.9934,0,92.22,0.00,43.6,-7.68
440193,TN,Heart Failure,READM-30-HF-HRRP,LOW,f,50,0.951,19.4182,20.4192,-0.049,1.005,0,94.96,0.00,45.9,-4.90
440193,TN,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,LOW,f,23,0.9639,5.6942,5.9075,-0.0361,1.0194,0,96.01,0.00,47.0,-3.61
440193,TN,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,14,1.0653,17.2319,16.1753,0.0653,0.9993,6526.53,106.37,6526.53,55.4,6.53
440194,TN,AMI (Heart Attack),READM-30-AMI-HRRP,LOW,f,21,0.996,14.1831,14.2398,-0.004,0.9956,0,99.43,0.00,49.7,-0.40
440194,TN,COPD,READM-30-COPD-HRRP,LOW,f,39,0.9753,17.4936,17.937,-0.0247,0.9934,0,97.42,0.00,47.9,-2.47
440194,TN,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,13,1.0554,22.0592,20.9017,0.0554,1.005,5537.05,105.39,5537.05,54.6,5.54
440194,TN,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,MEDIUM,t,11,1.0575,5.6198,5.314,0.0575,1.0194,5746.94,105.33,5746.94,54.8,5.75
440194,TN,Pneumonia,READM-30-PN-HRRP,LOW,f,56,0.9535,15.3309,16.0777,-0.0465,0.9993,0,95.21,0.00,46.1,-4.64
440197,TN,AMI (Heart Attack),READM-30-AMI-HRRP,LOW,f,31,0.9592,12.0475,12.5605,-0.0408,0.9956,0,95.75,0.00,46.6,-4.08
440197,TN,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,21,1.029,18.7606,18.2323,0.029,1.005,2898.46,102.75,2898.46,52.4,2.90
440197,TN,Pneumonia,READM-30-PN-HRRP,LOW,f,61,0.9414,13.2576,14.0822,-0.0586,0.9993,0,94.00,0.00,45.1,-5.86
440200,TN,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,25,1.0158,12.8953,12.6952,0.0158,0.9993,1579.16,101.43,1579.16,51.3,1.58
440227,TN,AMI (Heart Attack),READM-30-AMI-HRRP,MEDIUM,t,11,1.0239,13.4741,13.159,0.0239,0.9956,2388.73,102.21,2388.73,52.0,2.39
440227,TN,COPD,READM-30-COPD-HRRP,LOW,f,35,0.9835,16.2229,16.4948,-0.0165,0.9934,0,98.24,0.00,48.6,-1.65
440227,TN,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,25,1.022,20.0117,19.5808,0.022,1.005,2198.83,102.05,2198.83,51.8,2.20
440227,TN,Hip/Knee Replacement,READM-30-HIP-KNEE-HRRP,MEDIUM,t,15,1.0219,6.4799,6.341,0.0219,1.0194,2188.84,101.78,2188.84,51.8,2.19
440227,TN,Pneumonia,READM-30-PN-HRRP,MEDIUM,t,12,1.0804,17.1596,15.8831,0.0804,0.9993,8035.73,107.88,8035.73,56.7,8.04
440228,TN,AMI (Heart Attack),READM-30-AMI-HRRP,LOW,f,38,0.9143,11.4813,12.5574,-0.0857,0.9956,0,91.27,0.00,42.9,-8.57
440228,TN,COPD,READM-30-COPD-HRRP,MEDIUM,t,20,1.0114,14.8072,14.6409,0.0114,0.9934,1139.39,101.03,1139.39,51.0,1.14
440228,TN,Heart Failure,READM-30-HF-HRRP,MEDIUM,t,3,1.1074,20.4848,18.4973,0.1074,1.005,10734.29,110.58,10734.29,59.0,10.74
440228,TN,Pneumonia,READM-30-PN-HRRP,LOW,f,63,0.9279,14.0693,15.1621,-0.0721,0.9993,0,92.65,0.00,44.0,-7.21
450002,TX,AMI (Heart Attack),READM-30-AMI-HRRP,LOW,f,82,0.9984,13.1625,13.1833,-0.0016,1.0133,0,99.67,0.00,49.9,-0.16
